scenario_id,title,title_en,business_impact,implementation_speed,technologies,case_count,exposed_case_count,hidden_or_unexposed_case_count,case_ids,industries,functions,tasks,source_urls
cmryiwkoe0767injjz4tp3jyf,Генерация пресс-релизов о новых услугах и достижениях с помощью ИИ,,medium,medium,LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=7&limit=20
cmryiwkou07p7injjg9rtumqg,Генерация технических спецификаций для транспортных решений с использованием ИИ,,medium,slow,LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=24&limit=20
cmryiwkon07h1injjqmqo302a,Генерация технической документации для IT-систем логистики с использованием ИИ,,medium,slow,LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=17&limit=20
cmryiwkot07nhinjj6hqpddsg,ИИ для автоматизации и предиктивного управления комплаенсом в транспортной отрасли,,medium,slow,ClassicML; LLM; RPA,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=23&limit=20
cmryiwkor07ldinjjfrfr3qqy,ИИ для персонализированного обучения сотрудников транспортной компании комплаенс-требованиям,,medium,slow,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=21&limit=20
cmryiwkoh07afinjjm0r8x5eq,ИИ для персонализированной упаковки и маркировки грузов,,medium,medium,ClassicML; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=11&limit=20
cmryiwkof077tinjj337bw57f,ИИ-driven персонализация тарифных планов,,medium,slow,ClassicML; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=9&limit=20
cmryiwkot07o3injjaykhn0eb,ИИ-Персонализация предложений и сервисов для корпоративных клиентов в сфере транспорта,,medium,slow,ClassicML; LLM; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=23&limit=20
cmryiwkog078zinjjbozb0uo7,ИИ-автоматизация генерации аналитических отчетов по работе с клиентами,,medium,medium,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=10&limit=20
cmryiwkob073binjju9lkdbih,ИИ-автоматизация генерации и обработки финансовых отчетов для регуляторов транспорта,,medium,slow,LLM; NLP; RPA,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=5&limit=20
cmryiwkoh07adinjjla03wn1f,ИИ-автоматизация контроля соблюдения режима труда и отдыха водителей,,strong,slow,ClassicML; RPA; CV,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=11&limit=20
cmryiwkoo07ijinjji6iogelg,ИИ-автоматизация оценки качества услуг транспортных подрядчиков,,medium,medium,ClassicML; NLP; RPA,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=18&limit=20
cmryiwkop07jvinjjv74b6xkg,ИИ-автоматизация стандартизации и формирования каталогов запчастей и материалов,,medium,slow,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=19&limit=20
cmryiwkok07d9injjoasgcyn9,ИИ-адаптивные персонализированные траектории обучения для персонала,,medium,medium,ClassicML; LLM,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=13&limit=20
cmryiwkoq07kpinjj1h3whziy,ИИ-анализ IoT-данных для предиктивного мониторинга качества поставок,,medium,slow,ClassicML; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=20&limit=20
cmryiwko90707injj0wg3dwia,ИИ-анализ для мониторинга и прогнозирования конкурентной позиции на маршрутах,,medium,slow,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=2&limit=20
cmryiwko806zjinjjwdawxc3p,ИИ-анализ для персонализированного развития региональных хабов с улучшением клиентского опыта,,medium,slow,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport
cmryiwkog0799injj06s26hds,ИИ-анализ для проактивного управления репутационными рисками при работе с клиентами,,medium,medium,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=10&limit=20
cmryiwkoc0743injjy2vr9fsd,ИИ-анализ для разработки инновационных финансовых продуктов для грузоотправителей,,medium,slow,ClassicML; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=5&limit=20
cmryiwkon07h3injjlabzdekf,ИИ-анализ и генерация отчетов о производительности транспортных систем,,medium,medium,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=17&limit=20
cmryiwkor07lzinjjdwge39wr,ИИ-анализ и мониторинг рисков нарушения антимонопольного законодательства,,medium,slow,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=21&limit=20
cmryiwkor07lninjj8tgb7qia,ИИ-анализ и оптимизация затрат на внешнее юридическое консультирование,,medium,medium,ClassicML; LLM,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=21&limit=20
cmryiwkos07mtinjj454dj79s,ИИ-анализ и предиктивное выявление антикоррупционных рисков в транспорте,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=22&limit=20
cmryiwkog0793injjmtm6z943,ИИ-анализ и прогнозирование рисков неплатежей и просрочек платежей в транспортной логистике,,strong,medium,ClassicML,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=10&limit=20
cmryiwkon07hdinjjcv30cs2w,ИИ-анализ и прогнозирование рисков потери данных о грузоперевозках,,medium,slow,ClassicML; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=17&limit=20
cmryiwkot07npinjjwgvi0h67,ИИ-анализ и прогнозирование трендов развития умной транспортной инфраструктуры,,medium,slow,ClassicML; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=23&limit=20
cmryiwkot07o7injjlfsftot0,ИИ-анализ клиентских данных для персонализированного выявления инновационных потребностей,,medium,slow,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=23&limit=20
cmryiwkod075ninjjc4aw9pm2,ИИ-анализ клиентских отзывов для мониторинга качества сервиса,,medium,medium,LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=7&limit=20
cmryiwkoe076hinjj4varr5tg,ИИ-анализ рекламного контента для минимизации рисков несоблюдения законодательства,,medium,slow,LLM; NLP; CV,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=7&limit=20
cmryiwkol07etinjj4ny9q8bv,ИИ-аналитика и мониторинг психосоциальных рисков персонала для повышения безопасности в транспортной деятельности,,medium,slow,ClassicML; NLP; CV,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=15&limit=20
cmryiwkoq07khinjjozoem9td,ИИ-аналитика и обучающие программы для повышения этики и комплаенса в закупочной деятельности,,medium,slow,ClassicML; LLM; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=20&limit=20
cmryiwkoo07hlinjj0y1g0obq,ИИ-ассистент для адаптивного обучения IT-персонала специфике транспортных систем,,medium,medium,ClassicML; LLM; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=17&limit=20
cmryiwkou07pdinjj84b5qah0,ИИ-ассистент для генерации патентных заявок и документации,,medium,medium,LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=24&limit=20
cmryiwkor07lfinjjvzmdh8ro,ИИ-ассистент для динамической персонализации договоров под специфику перевозок,,medium,medium,LLM; NLP; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=21&limit=20
cmryiwkor07lhinjj1ueq6lsu,ИИ-ассистент для персонализированного формирования правовых схем в международных транспортных проектах,,medium,slow,LLM; NLP; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=21&limit=20
cmryiwkot07obinjjmtj4stjg,ИИ-ассистент для персонализированных консультаций по оптимизации логистических решений,,medium,medium,ClassicML; LLM; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=23&limit=20
cmryiwkos07mjinjjbqahfe3z,ИИ-ассистированная генерация юридических заключений по транспортным проектам,,medium,medium,LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=22&limit=20
cmryiwko9070linjj2s9v38ic,ИИ-генерация аналитических отчетов о состоянии отрасли,,medium,slow,LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=2&limit=20
cmryiwkol07edinjj5x3u0mxa,ИИ-генерация аналитических отчетов по кадровым показателям,,medium,medium,ClassicML; LLM,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=14&limit=20
cmryiwkon07h7injj8thti9gv,ИИ-генерация архитектурных схем интеграции логистических платформ,,medium,slow,LLM; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=17&limit=20
cmryiwkoe0763injjb5g2gyy7,ИИ-генерация и адаптация персонализированных коммерческих предложений,,medium,medium,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=7&limit=20
cmryiwko806zdinjjr0la1ta1,ИИ-генерация и систематизация презентаций для совета директоров,,medium,slow,LLM; RPA,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport
cmryiwkob073dinjjzuypgbtb,ИИ-генерация инвестиционных презентаций,,medium,medium,LLM; NLP; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=5&limit=20
cmryiwko9070ninjjp6v33pbm,ИИ-генерация концепций новых транспортных услуг,,medium,medium,LLM; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=2&limit=20
cmryiwkoe075zinjj1dswa8hw,ИИ-генерация персонализированных маркетинговых материалов для транспортной отрасли,,medium,medium,ClassicML; LLM,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=7&limit=20
cmryiwkol07ehinjj347wgj5w,ИИ-генерация персонализированных материалов для онбординга водителей,,medium,medium,LLM; NLP; TTS,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=15&limit=20
cmryiwkol07ejinjjtvjmqrdh,ИИ-генерация персонализированных планов развития сотрудников,,medium,medium,LLM; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=15&limit=20
cmryiwkog078rinjj9dbie2vg,ИИ-генерация персонализированных презентаций для клиентов,,medium,medium,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=9&limit=20
cmryiwkoq07jxinjjeprmlcj3,ИИ-генерация планов развития поставщиков и подрядчиков,,medium,slow,LLM; NLP; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=19&limit=20
cmryiwkod0757injj6ijcfh0a,ИИ-контроль и оптимизация бренд-идентичности транспортного парка и терминалов,,medium,slow,ClassicML; CV,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=6&limit=20
cmryiwkok07dxinjjo4kbwloy,ИИ-контроль соблюдения требований охраны труда и безопасности водителями,,strong,medium,ClassicML; CV,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=14&limit=20
cmryiwkoh079rinjji06tevo3,ИИ-моделирование и оптимизация экологичных транспортных решений для корпораций,,strong,slow,ClassicML; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=10&limit=20
cmryiwkor07m3injjzl7r08f8,ИИ-мониторинг и аудит соблюдения требований по защите персональных данных,,medium,slow,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=21&limit=20
cmryiwkon07glinjj30yz5ypd,ИИ-мониторинг и валидация качества данных в системах планирования перевозок,,medium,slow,ClassicML,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=16&limit=20
cmryiwkog078dinjjwou9xmql,ИИ-мониторинг и контроль соблюдения договорных обязательств перед клиентами,,medium,slow,ClassicML; LLM; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=9&limit=20
cmryiwkou07orinjj95co19m0,ИИ-мониторинг и предиктивная аналитика эффективности R&D инвестиций в транспортной отрасли,,medium,slow,ClassicML; LLM,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=24&limit=20
cmryiwkoe0769injj3onvzy28,ИИ-мониторинг и предиктивный анализ для управления репутационными рисками в транспортной отрасли,,medium,medium,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=7&limit=20
cmryiwkou07ovinjjlty0mier,ИИ-мониторинг и предиктивный анализ экологического соответствия транспортных инноваций,,medium,slow,ClassicML; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=24&limit=20
cmryiwkok07dzinjj705iiygy,ИИ-мониторинг и предиктивный анализ эффективности адаптации новых сотрудников,,medium,medium,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=14&limit=20
cmryiwkou07oninjjim18cv0y,ИИ-мониторинг и предиктивный контроль внедрения инноваций,,medium,medium,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=24&limit=20
cmryiwkou07opinjjt473c7ue,ИИ-мониторинг и предиктивный контроль соблюдения стандартов безопасности новых технологий,,strong,slow,ClassicML; AIAgents; CV,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=24&limit=20
cmryiwkod075hinjjxgf1tkpo,ИИ-мониторинг соблюдения стандартов брендинга транспортных средств,,medium,medium,CV,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=6&limit=20
cmryiwkoo07ininjjpoweq0lq,ИИ-оптимизация договоров с субподрядчиками для персонализации сервиса и повышения клиентского опыта,,medium,medium,ClassicML; LLM,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=18&limit=20
cmryiwkoi07arinjjk39knerl,ИИ-оптимизация загрузки транспортных средств и маршрутов для сокращения пробегов,,medium,slow,ClassicML; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=11&limit=20
cmryiwkod0759injjf61uw0sm,ИИ-оптимизация затрат и ROI участия в отраслевых выставках,,medium,medium,ClassicML; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=6&limit=20
cmryiwkor07llinjjb0zet5t1,ИИ-оптимизация и автоматизация правового сопровождения и комплаенса в транспортных операциях,,medium,slow,ClassicML; LLM; RPA,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=21&limit=20
cmryiwkot07ndinjj8z441u6j,ИИ-оптимизация и верификация юридического документооборота на блокчейне в логистике,,strong,slow,ClassicML; NLP; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=23&limit=20
cmryiwko9070pinjjwjf3vxo6,ИИ-оптимизация и генерация дорожных карт технологического развития,,medium,medium,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=2&limit=20
cmryiwkoa071finjj79mpbxkq,"ИИ-оптимизация и персонализация в моделях ""Транспорт как услуга""",,strong,slow,ClassicML; NLP; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=3&limit=20
cmryiwkoc073xinjj43h90xds,ИИ-оптимизация и персонализация программ мотивации персонала через предиктивный анализ KPI,,medium,medium,ClassicML; LLM,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=5&limit=20
cmryiwko806zvinjjsz7d4hbg,ИИ-оптимизация и предиктивное управление ресурсами для международной экспансии,,strong,slow,ClassicML; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport
cmryiwkok07dpinjjl5ak7f4r,ИИ-оптимизация инвестиций в корпоративное обучение и развитие на основе предиктивной аналитики,,medium,medium,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=14&limit=20
cmryiwkok07djinjjlbd818q2,ИИ-оптимизация инвестиций в обучение и развитие персонала,,medium,medium,ClassicML; NLP; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=14&limit=20
cmryiwkon07ghinjjzau5wrcr,ИИ-оптимизация инвестиционных решений в цифровые технологии для логистики,,medium,slow,ClassicML; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=16&limit=20
cmryiwkoh079ninjjfqyhnpas,ИИ-оптимизация логистики и автономная доставка в труднодоступные районы,,strong,slow,ClassicML; AIAgents; CV,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=10&limit=20
cmryiwkod075dinjjzx2ydc9m,ИИ-оптимизация маркетинговых инвестиций в транспортной логистике,,medium,medium,ClassicML; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=6&limit=20
cmryiwkob072linjjc4mrrmqa,ИИ-оптимизация налогового планирования и управления рисками в международных перевозках,,strong,slow,ClassicML; LLM,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=4&limit=20
cmryiwkom07g9injjygx5blgs,ИИ-оптимизация облачной инфраструктуры для эффективного анализа транспортных данных,,strong,slow,ClassicML; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=16&limit=20
cmryiwkoa0727injjuvvliqtw,ИИ-оптимизация персонализированных тарифных планов для лояльных клиентов,,medium,medium,ClassicML,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=4&limit=20
cmryiwkot07odinjjnjwr6m3j,ИИ-оптимизация портфеля R&D проектов в транспорте для повышения эффективности,,strong,slow,ClassicML; LLM; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=23&limit=20
cmryiwkof077xinjjps8odgyt,ИИ-оптимизация распределения менеджеров по продажам между регионами на основе предиктивной аналитики,,medium,medium,ClassicML,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=9&limit=20
cmryiwkop07jjinjjsvo5b4j7,ИИ-оптимизация решений make-or-buy в транспортной логистике,,strong,slow,ClassicML; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=19&limit=20
cmryiwkok07dlinjjm0wy90vr,ИИ-оптимизация систем оплаты труда и мотивации для водителей и персонала в транспортной логистике,,medium,slow,ClassicML; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=14&limit=20
cmryiwkok07dhinjjd3hd43xw,ИИ-оптимизация структуры персонала и функционального распределения,,medium,slow,ClassicML; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=14&limit=20
cmryiwkou07ojinjjmz5g5n6b,ИИ-оптимизация управления интеллектуальной собственностью в транспортной отрасли,,medium,slow,ClassicML; NLP; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=24&limit=20
cmryiwkoo07ilinjjzqw4br3o,ИИ-оптимизация условий закупок для персонализации взаимодействия с поставщиками,,medium,medium,ClassicML,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=18&limit=20
cmryiwkoe076pinjj38bbxx7w,ИИ-оптимизация формирования и развития команд клиентского опыта,,medium,medium,ClassicML; NLP; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=8&limit=20
cmryiwkod074xinjjyki15hfb,ИИ-персонализация каталогов услуг для корпоративных клиентов,,medium,medium,ClassicML; LLM,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=6&limit=20
cmryiwkot07o5injjwwyzkn7s,ИИ-персонализация клиентского опыта при внедрении новых транспортных технологий,,medium,slow,ClassicML; LLM,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=23&limit=20
cmryiwkoi07aninjjf7th66b2,ИИ-персонализация услуг погрузки-разгрузки на терминалах,,medium,slow,ClassicML; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=11&limit=20
cmryiwkom07g7injjxjwl9zt7,ИИ-персонализированные отчеты и рекомендации для менеджеров по улучшению клиентского опыта,,medium,medium,ClassicML; LLM,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=16&limit=20
cmryiwkoj07c3injjzgo30iqe,ИИ-платформа для анализа стиля вождения и персонализированного обучения водителей экономичности и безопасности,,medium,medium,ClassicML; AIAgents; CV,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=12&limit=20
cmryiwkou07p3injj9lod93gp,ИИ-платформа для интеллектуального подбора партнеров по R&D проектам в транспортной отрасли,,medium,slow,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=24&limit=20
cmryiwkoi07bbinjjdn2cb12y,ИИ-платформа для оптимизации перенаправления грузов,,medium,slow,ClassicML; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=12&limit=20
cmryiwkop07jhinjjuj8ohcde,ИИ-платформа для оптимизации решений о локализации производства запчастей,,strong,slow,ClassicML; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=19&limit=20
cmryiwkok07d7injj51plg7tj,ИИ-платформа для персонализации карьерных траекторий водителей,,medium,slow,ClassicML; LLM; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=13&limit=20
cmryiwkoj07c5injj4bzw7k59,ИИ-платформа для персонализированного обучения и оценки квалификации операторов складского оборудования,,medium,medium,ClassicML; LLM,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=12&limit=20
cmryiwkoj07cbinjjy6iltyb9,ИИ-платформа для персонализированного обучения и предиктивного анализа рисков в области безопасности на транспорте,,medium,slow,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=13&limit=20
cmryiwkol07ezinjjkvupwwwf,ИИ-платформа для персонализированного подбора наставников и коучинга сотрудников,,medium,medium,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=15&limit=20
cmryiwkoa0717injjauo1v4et,ИИ-платформа для персонализированного развития и оценки компетенций по управлению инновационными проектами,,medium,slow,ClassicML; LLM; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=3&limit=20
cmryiwkoc0741injjykgr3opo,ИИ-платформа для персонализированного развития предпринимательских навыков менеджеров в транспортной отрасли,,medium,slow,ClassicML; LLM; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=5&limit=20
cmryiwkol07evinjj9q7c841j,ИИ-платформа для персонализированной переподготовки водителей на электротранспорт,,medium,medium,ClassicML; LLM; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=15&limit=20
cmryiwkon07gvinjjwr6c32co,ИИ-платформа для поддержки стратегических решений по цифровой трансформации транспортных процессов,,strong,slow,ClassicML; LLM,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=17&limit=20
cmryiwko9070finjjlsiyojb9,ИИ-платформа для предиктивного анализа и выбора инновационных технологий в транспорте,,medium,slow,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=2&limit=20
cmryiwkog078jinjjanaihmpe,ИИ-платформа для предиктивного анализа при запуске новых транспортных услуг,,strong,slow,ClassicML; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=9&limit=20
cmryiwkos07mbinjjy8apttva,ИИ-платформа для предиктивного анализа судебных споров и формирования стратегии защиты,,medium,slow,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=22&limit=20
cmryiwkom07f7injjkx3n4t45,ИИ-платформа для проактивного управления и развития удаленного персонала в транспортной отрасли,,medium,slow,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=15&limit=20
cmryiwkob0737injjqkp2fqcq,ИИ-платформа для прогнозирования и управления финансовыми рисками в транспортной отрасли,,strong,slow,ClassicML,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=4&limit=20
cmryiwkos07n7injj16jcxuxt,ИИ-платформа для создания и адаптации программ развития этики и корпоративной культуры,,medium,medium,LLM; NLP; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=22&limit=20
cmryiwkod075rinjjofqh1z5c,ИИ-платформа для стратегического принятия решений о спонсорстве в транспортной отрасли,,medium,medium,ClassicML; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=7&limit=20
cmryiwkoo07ipinjjdskqoqx2,ИИ-платформа персонализированной оценки поставщиков для повышения клиентского удовлетворения,,medium,slow,ClassicML; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=18&limit=20
cmryiwkoa0715injj1hb6t989,ИИ-платформы для персонализированного развития лидеров цифровой трансформации в транспортной отрасли,,medium,slow,ClassicML; LLM; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=3&limit=20
cmryiwkoe076linjj02y1ulls,ИИ-платформы для персонализированного развития навыков цифрового маркетинга,,medium,medium,ClassicML; LLM; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=7&limit=20
cmryiwkov07ptinjjsmi4mgcs,ИИ-платформы для развития инновационного мышления и симуляции управленческих задач сотрудников в транспортной отрасли,,weak,slow,ClassicML; LLM; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=25&limit=20
cmryiwkoq07kxinjjfmehy3aq,ИИ-прогнозирование влияния новых экологических норм на транспортную отрасль,,medium,medium,ClassicML; NLP,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=20&limit=20
cmryiwkoh07a1injj00tlur2y,ИИ-прогнозирование влияния погодных условий на скорость доставки,,medium,medium,ClassicML,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=11&limit=20
cmryiwkoa071rinjjtwrtk49x,ИИ-прогнозирование влияния цен на топливо на финансовые результаты,,strong,slow,ClassicML,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=3&limit=20
cmryiwkob072zinjjvdku451v,ИИ-прогнозирование и контроль валютных рисков в международных перевозках,,strong,slow,ClassicML; AIAgents,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=4&limit=20
cmryiwkom07ffinjjins3h4p4,ИИ-прогнозирование нагрузки на IT-системы управления перевозками,,medium,medium,ClassicML,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=15&limit=20
cmryiwkof0773injjqcyv3o9x,ИИ-прогнозирование объемов продаж транспортных услуг с учетом сезонных факторов,,medium,medium,ClassicML,0,0,0,,transport,,,https://ai-russia.ru/api/scenarios?industry=transport&page=8&limit=20
